role,name,affiliation,address,trial_id,processed_name,first_name,gender,gender_probability,gender_sample_count,Rank,NCT Number,Title,Status,Study Results,Conditions,Interventions,First Posted,Locations,URL
Study Chair,Marian Gutowski,Institut du Cancer de Montpellier,,NCT04342546,marian gutowski,marian,male,0.62,32263,366,NCT04342546,Predictive Toxicity Test Linked to Radiotherapy After Mastectomy and Immediate Implant Reconstruction,Not yet recruiting,No Results Available,Breast Cancer|Capsular Contracture Associated With Breast Implant,Device: NovaGray RILA Breast® test,"April 13, 2020","Centre Oscar Lambret, Lille, France|Centre Léon Bérard, Lyon, France|Institut Paoli Calmette, Marseille, France|Institut du Cancer de Montpellier, Montpellier, France|Hôpital Tenon, Paris, France|Institut de Cancérologie de l'Ouest, Saint-Herblain, France",https://ClinicalTrials.gov/show/NCT04342546
Principal Investigator,Wonshik Han,Seoul National University Hospital,,NCT04303715,wonshik han,wonshik,male,1.0,6,367,NCT04303715,No Axillary sUrgical Treatment In Clinically Lymph Node Negative Patients After UltraSonography,Not yet recruiting,No Results Available,Breast Cancer|Sentinel Lymph Node,Procedure: No SLNB|Procedure: SLNB,"March 11, 2020","Seoul National University Hospital, Seoul, Korea, Republic of",https://ClinicalTrials.gov/show/NCT04303715
Principal Investigator,"Don S Dizon, MD",Rhode Island Hospital,,NCT04221607,don s dizon,don,male,0.98,21894,370,NCT04221607,An Intimacy Intervention for Couples Completing Breast or Prostate Cancer,Recruiting,No Results Available,Sexual Dysfunction|Breast Cancer|Prostate Cancer,Other: Sensate Focus exercise,"January 9, 2020","Rhode Island Hospital, Providence, Rhode Island, United States|The Miriam Hospital, Providence, Rhode Island, United States",https://ClinicalTrials.gov/show/NCT04221607
Principal Investigator,"Shane Gallagher, MSc",Study Principal Investigator,,NCT04435639,shane gallagher,shane,male,0.89,11605,371,NCT04435639,Using an Adjustable Compression Garment for Secondary Upper Limb Lymphoedema,Not yet recruiting,No Results Available,Lymphedema of Upper Arm,Device: Manual lymph drainage & adjustable compression sleeve.|Device: Control Manual Lymphatic drainage & Coban compression bandage..,"June 17, 2020",,https://ClinicalTrials.gov/show/NCT04435639
Principal Investigator,"Montse Garcia, PhD",Catalan Institute of Oncology,,NCT04343950,montse garcia,montse,female,0.99,15185,372,NCT04343950,SMS Messaging as a Tool to Improve Cancer Screening Programs,Not yet recruiting,No Results Available,Mass Screening|Colorectal Cancer|Breast Cancer,Behavioral: SMS reminders to enhance colorectal cancer screening|Behavioral: SMS reminders to return the fecal immunochemical test at the pharmacy in CRC screening:|Behavioral: Invitation by SMS to previous participants in breast cancer screening:,"April 14, 2020",,https://ClinicalTrials.gov/show/NCT04343950
Principal Investigator,"Andrzej Piatkowski de Grzymala, MD, MSc",Maastricht University Medical Center,,NCT04261829,andrzej piatkowski de grzymala,andrzej,male,0.99,40041,375,NCT04261829,AFT: Introduction of a Full Breast Reconstructive Method,Not yet recruiting,No Results Available,Breast Cancer|Reconstructive Surgery|Breast Reconstruction,Procedure: Autologous Fat Transfer,"February 10, 2020",,https://ClinicalTrials.gov/show/NCT04261829
Principal Investigator,Pooja P Advani,Mayo Clinic,,NCT04256512,pooja p advani,pooja,female,0.98,1476,378,NCT04256512,Cryotherapy to Prevent Taxane-induced Sensory Neuropathy of the Hands and Feet,Recruiting,No Results Available,Breast Cancer|Peripheral Neuropathy|Chemotherapy-induced Peripheral Neuropathy,Device: Elasto Gel® Therapy Mittens and Foot Wraps,"February 5, 2020","Mayo Clinic in Florida, Jacksonville, Florida, United States",https://ClinicalTrials.gov/show/NCT04256512
Principal Investigator,"Catharine Wang, PhD",BU School of Public Health,,NCT04407611,catharine wang,catharine,female,0.96,122,379,NCT04407611,Scalable Communication Modalities for Returning Genetic Research Results,Not yet recruiting,No Results Available,Hereditary Breast and Ovarian Cancer,Behavioral: Online modality|Behavioral: Genetic counselor follow-up,"May 29, 2020",,https://ClinicalTrials.gov/show/NCT04407611
Principal Investigator,"Farshad SeyedNejad, MD",Tabriz University of Medical Sciences,,NCT04239560,farshad seyednejad,farshad,male,0.98,1056,385,NCT04239560,Preventive Effect of Boron-based Gel on Radiation Dermatitis,Completed,No Results Available,Radiodermatitis,Drug: Boron-based Gel (Fibore)|Drug: Placebos,"January 27, 2020","Shahid Madani Medical & Training Hospital - Department of Radiotherapy, Tabriz, East Azarbaijan, Iran, Islamic Republic of",https://ClinicalTrials.gov/show/NCT04239560
Principal Investigator,"Huma Rana, MD",Dana-Farber Cancer Institute,,NCT04330716,huma rana,huma,female,0.85,496,387,NCT04330716,"Genetic Testing for Breast, Ovarian, Pancreatic and Prostate Cancers",Not yet recruiting,No Results Available,Breast Cancer|Ovarian Cancer|Pancreatic Cancer|Metastatic Prostate Cancer,Behavioral: In Person Counseling|Behavioral: Educational Video,"April 1, 2020","Dana-Farber Cancer Institute, Boston, Massachusetts, United States|Dana-Farber/Brigham and Women's Cancer Center in clinical affiliation with South Shore Hospital, Weymouth, Massachusetts, United States",https://ClinicalTrials.gov/show/NCT04330716
Principal Investigator,"Gayathri Nagaraj, MD",Loma Linda University Cancer Center,,NCT04266353,gayathri nagaraj,gayathri,female,0.98,264,389,NCT04266353,Effect of Resveratrol on Serum IGF2 Among African American Women,"Active, not recruiting",No Results Available,Chemoprevention,Dietary Supplement: Resveratrol (RSV),"February 12, 2020","Loma Linda University Cancer Center, Loma Linda, California, United States",https://ClinicalTrials.gov/show/NCT04266353
Principal Investigator,"María Torres-Lacomba, PhD",University of Alcalá,,NCT04338334,maría torres-lacomba,maría,female,0.99,232436,391,NCT04338334,Effectiveness of Cohesive Bandage on Axillary Web Syndrome After,Recruiting,No Results Available,Axillary Web Syndrome,Other: Manual drainage & arm therapeutic exercise|Other: Cohesive bandaging & arm therapeutic exercise,"April 8, 2020","María Torres-Lacomba, Alcalá De Henares, Madrid, Spain",https://ClinicalTrials.gov/show/NCT04338334
Principal Investigator,Allison Magnuson,University of Rochester,,NCT04230941,allison magnuson,allison,female,0.93,4385,392,NCT04230941,Memory and Attention Adaptation Training-Geriatrics (MAAT-G),Not yet recruiting,No Results Available,Cancer-related Problem/Condition|Cognitive Impairment,Behavioral: MAAT-G,"January 18, 2020",,https://ClinicalTrials.gov/show/NCT04230941
Study Chair,"Erik H Jakobsen, MD",Vejle Hospital,,NCT04440930,erik h jakobsen,erik,male,0.99,36091,394,NCT04440930,White Tea for Prevention of Chemotherapy Induced Mucositis,Not yet recruiting,No Results Available,Oral Mucositis,Other: White tea|Other: Salt water with soda,"June 22, 2020","Department of Oncology, Vejle Hospital, Vejle, Denmark",https://ClinicalTrials.gov/show/NCT04440930
Study Director,"Reshma Rangwala, MD",Genmab,,NCT04424641,reshma rangwala,reshma,female,0.97,464,395,NCT04424641,A Study on the Safety of GEN1044 (DuoBody®-CD3x5T4) in Subjects With Malignant Solid Tumors,Not yet recruiting,No Results Available,Dose Escalation Part: Locally Advanced or Metastatic Solid Tumor(s)|Expansion Part: Prostate Cancer|Expansion Part: Esophageal Cancer|Expansion Part: Triple Negative Breast Cancer (TNBC)|Expansion Part: Squamous Cell Carcinoma of Head and Neck (SCCHN)|Expansion Part: Non-small Cell Lung Cancer (NSCLC)|Expansion Part: Bladder Cancer|Expansion Part: Uterine Cancer,Biological: GEN1044 is an IgG1 bispecific antibody targeting CD3 and 5T4.,"June 11, 2020","Tennesse Oncology, PLLC - Nashville, Nashville, Tennessee, United States|Rigshospitalet (Copenhagen University Hospital), Copenhagen, Denmark|Chaim Sheba Medical Center, Ramat Gan, Israel|Hospital Universitari Vall d'Hebron, Barcelona, Spain|Fundacion Jimenez Diaz, Madrid, Spain",https://ClinicalTrials.gov/show/NCT04424641
Principal Investigator,"Xiaonan Cui, MD,PhD",The First Affiliated Hospital of Dalian Medical University,,NCT04215861,xiaonan cui,xiaonan,male,0.61,28,400,NCT04215861,"Clinical Study on Raman Spectra of Blood, Saliva and Urine in Patients With Cancer Treated by Modern Therapy",Recruiting,No Results Available,Lung Cancer|Liver Cancer|Stomach Cancer|Breast Cancer,,"January 2, 2020","The First Affiliated Hospital of Dalian Medical University, Dalian, Liaoning, China",https://ClinicalTrials.gov/show/NCT04215861
Study Director,"Christina May Moran de Brito, MD, PhD",Instituto do Câncer do Estado de São Paulo,,NCT04267315,christina may moran de brito,christina,female,0.98,35006,401,NCT04267315,Trigger Point Injections for Post-Mastectomy Pain Syndrome,Not yet recruiting,No Results Available,"Post-mastectomy Pain Syndrome|Myofascial Pain Syndrome|Trigger Point Pain, Myofascial|Breast Cancer",Procedure: Trigger point injection|Procedure: Subcutaneous saline injection|Other: Comprehensive Rehabilitation program,"February 12, 2020",,https://ClinicalTrials.gov/show/NCT04267315
Principal Investigator,Jose A Rauh-Hain,M.D. Anderson Cancer Center,,NCT04257045,jose a rauh-hain,jose,male,0.98,451671,405,NCT04257045,Factors Influencing Cascade Testing Among Women With Hereditary Gynecological Cancers and Their Relatives,Recruiting,No Results Available,Breast Carcinoma|Deleterious CDH1 Gene Mutation|Deleterious DICER1 Gene Mutation|Deleterious SMARCA4 Gene Mutation|Deleterious STK11 Gene Mutation|Endometrial Carcinoma|Fallopian Tube Carcinoma|Ovarian Carcinoma|Primary Peritoneal Carcinoma,Other: Interview|Other: Questionnaire Administration|Other: Survey Administration,"February 5, 2020","University of Alabama at Birmingham Cancer Center, Birmingham, Alabama, United States|M D Anderson Cancer Center, Houston, Texas, United States",https://ClinicalTrials.gov/show/NCT04257045
Study Director,Medical Monitor,Asana BioSciences,,NCT04410224,medical monitor,medical,male,0.66,35,406,NCT04410224,Study of ASN004 in Patients With Advanced Solid Tumors,Not yet recruiting,No Results Available,"Breast Cancer|Breast Neoplasms|Breast Adenocarcinoma|Breast Cancer Recurrent|Breast Cancer Metastatic|Breast Cancer Invasive|Non-small Cell Lung Cancer|Non-small Cell Carcinoma|Non-small Cell Lung Cancer Recurrent|Non-Small Cell Squamous Lung Carcinoma|Non-Small Cell Adenocarcinoma|Non-small Cell Lung Cancer Metastatic|Colorectal Cancer|Colorectal Neoplasms|Colorectal Carcinoma|Colorectal Adenocarcinoma|Colorectal Cancer Metastatic|Colorectal (Colon or Rectal) Cancer|Colon Cancer|Colon Neoplasm|Ovarian Cancer|Ovarian Neoplasm|Ovarian Cancer Recurrent|Carcinoma, Ovarian Epithelial|Carcinoma Ovary|Carcinoma Colon|Carcinoma Breast|Carcinoma, Non-Small-Cell Lung",Drug: ASN004,"June 1, 2020",,https://ClinicalTrials.gov/show/NCT04410224
Principal Investigator,"Yulei Jiang, Ph.D",University of Chicago,,NCT04260620,yulei jiang,yulei,female,0.7,20,408,NCT04260620,Delphinus SoftVue™ ROC Reader Study (DMT SV RRS3),Enrolling by invitation,No Results Available,Breast Cancer Detection|Dense Breast Parenchyma|Benign Breast Findings|Normal Breast Screening|Abnormal Breast Screening,Device: Reading of Automated Breast Ultrasound in conjunction with Screening Mammography,"February 7, 2020","Delphinus Medical Technologies, Inc., Novi, Michigan, United States",https://ClinicalTrials.gov/show/NCT04260620
Study Director,"Ocellaris Pharma, Inc","Ocellaris Pharma, Inc.",,NCT04260802,ocellaris pharma,ocellaris,male,1.0,2,410,NCT04260802,A Study to Evaluate the Safety and Pharmacokinetics of OC-001 in Patients With Locally Advanced or Metastatic Cancers,Not yet recruiting,No Results Available,Cancer|Neoplasms|Metastatic Cancer|Triple Negative Breast Cancer|Gastric Cancer|Cervical Cancer|Ovarian Cancer|Hepatocellular Carcinoma|Squamous Cell Carcinoma of Head and Neck|Urothelial Carcinoma|Urothelial Neoplasm|Non Small Cell Lung Cancer|Renal Cell Carcinoma|Locally Advanced Solid Tumor|Locally Advanced Malignant Neoplasm|Squamous Cell Carcinoma|Sarcoma|Merkel Cell Carcinoma|Bladder Cancer,Drug: OC-001|Drug: OC-001 in Combination,"February 7, 2020","Cross Cancer Institute, Edmonton, Alberta, Canada|Princess Margaret Hospital, Toronto, Ontario, Canada|Jewish General Hospital - Clinical Research Unit, Montreal, Quebec, Canada|Centre hospitalier de l'Université de Montréal (CHUM), Montréal, Quebec, Canada",https://ClinicalTrials.gov/show/NCT04260802
Principal Investigator,"Shiraz I Mishra, MBBS, PhD",University of New Mexico School of Medicine,,NCT04259762,shiraz i mishra,shiraz,male,0.71,567,411,NCT04259762,Enhancing Cancer Prevention and Control Pathways—Native Health Initiative,Not yet recruiting,No Results Available,"Cancer, Breast|Cancer, Colon|Cancer, Cervix","Behavioral: Breast, Colorectal, and Cervical Cancer Screening Interventions","February 6, 2020",,https://ClinicalTrials.gov/show/NCT04259762
Principal Investigator,"Marisa Weiss, MD",Main Line Health System,,NCT04398446,marisa weiss,marisa,female,0.98,25702,414,NCT04398446,Effect of Hemp-CBD on Patients With CIPN,Recruiting,No Results Available,Chemotherapy-induced Peripheral Neuropathy|Colorectal Cancer Stage II|Colorectal Cancer Stage III|Breast Cancer|Ovarian Cancer,Drug: Hemp-based CBD|Other: Placebo oral tablet,"May 21, 2020","Lankenau Medical Center, Wynnewood, Pennsylvania, United States",https://ClinicalTrials.gov/show/NCT04398446
Principal Investigator,Bijan Najafi,Baylor College of Medicine,,NCT04307355,bijan najafi,bijan,male,0.98,500,415,NCT04307355,Continuous Diffusion of Oxygen Treatment for Incision Wounds for Cancer Patients,Not yet recruiting,No Results Available,Surgical Wound|Breast Cancer|Mastectomy|Tissue Necrosis|Incision Wound,Device: Transcu O2®,"March 13, 2020",,https://ClinicalTrials.gov/show/NCT04307355
Principal Investigator,"Udo Rudloff, M.D.",National Cancer Institute (NCI),,NCT04222413,udo rudloff,udo,male,0.99,4182,418,NCT04222413,Metarrestin (ML-246) in Subjects With Metastatic Solid Tumors,Not yet recruiting,No Results Available,Advanced Solid Tumors|Metastatic Pancreatic Cancer|Pediatric Solid Tumor|Advanced Breast Cancer|Malignant Peripheral Nerve Sheath Tumor,Drug: Metarrestin,"January 10, 2020","National Institutes of Health Clinical Center, Bethesda, Maryland, United States",https://ClinicalTrials.gov/show/NCT04222413
Principal Investigator,"Jason L. Vassy, MD, MPH, SM",Harvard Medical School,,NCT04331535,jason l. vassy,jason,male,0.99,63418,419,NCT04331535,The Genomic Medicine at VA Study,Recruiting,No Results Available,Coronary Artery Disease|Atrial Fibrillation|Type 2 Diabetes|Colorectal Cancer|Breast Cancer|Prostate Cancer,Diagnostic Test: Polygenic risk score (PRS),"April 2, 2020","VA Boston Healthcare System, Boston, Massachusetts, United States",https://ClinicalTrials.gov/show/NCT04331535
Principal Investigator,"Jia Guo, RN, PhD",Central South Univeristy,,NCT04326660,jia guo,jia,female,0.63,2077,420,NCT04326660,SCOPE-Chinese Women Study,Not yet recruiting,No Results Available,"Cancer, Breast|Obesity, Abdominal",Other: SCOPE-Chinese Women,"March 30, 2020","University of California, San Francisco, San Francisco, California, United States|Central South University, Yuelu, Changsha, Hunan, China",https://ClinicalTrials.gov/show/NCT04326660
Principal Investigator,"Janessa Laskin, MD",BC Cancer,,NCT04273061,janessa laskin,janessa,female,0.99,154,429,NCT04273061,Investigating the Effects of Atezolizumab in People Whose Tumour DNA or RNA Indicates Possible Sensitivity,Recruiting,No Results Available,Breast Cancer|Lung Cancer|Gastrointestinal Cancer|Genitourinary Cancer|Gynecologic Cancer|Sarcoma|Unknown Primary Tumors|Head and Neck Cancer|Skin Cancer,Drug: Atezolizumab,"February 17, 2020","BC Cancer, Vancouver, British Columbia, Canada",https://ClinicalTrials.gov/show/NCT04273061
Principal Investigator,"Matthieu Picard, M.D.",Ciusss de L'Est de l'Île de Montréal,,NCT04237090,matthieu picard,matthieu,male,0.99,18665,430,NCT04237090,Feasibility of a Clinical Trial Comparing the Use of Cetirizine to Replace Diphenhydramine in the Prevention of Reactions Related to Paclitaxel,Recruiting,No Results Available,Breast Cancer|Lung Cancer|Ovarian Cancer|Oesophageal Cancer|Head Cancer Neck|Cervical Cancer|Endometrial Cancer,Drug: Diphenhydramine|Drug: Cetirizine|Drug: Lactose pill|Drug: Sodium chloride 0.9%,"January 22, 2020","CIUSSS de l'Est-de-l'île-de-Montréal, Montréal, Quebec, Canada",https://ClinicalTrials.gov/show/NCT04237090
