role,name,affiliation,address,trial_id,processed_name,first_name
Study Chair,"Jeanine El Helou, MD, MSc",USJ,,NCT04372043,jeanine el helou,jeanine
Principal Investigator,"Jie Li, PhD",Rush University Medical Center,,NCT04325906,jie li,jie
Principal Investigator,"Sujievvan Chandran, MD",Consultant Gastroenterologist,,NCT04344964,sujievvan chandran,sujievvan
Principal Investigator,Neha Sharma,Aarogyam UK,,NCT04345549,neha sharma,neha
Study Director,Jaydeep Joshi,Aarogyam UK,,NCT04345549,jaydeep joshi,jaydeep
Principal Investigator,Evelyne Schvoerer,CHRU Nancy,,NCT04448769,evelyne schvoerer,evelyne
Principal Investigator,"Sverre Urnes Johnson, PhD",University of Oslo & Modum Bad,,NCT04443764,sverre urnes johnson,sverre
Principal Investigator,"KariAnne Vrabel, PhD",Modum Bad,,NCT04443764,karianne vrabel,karianne
Principal Investigator,"Omid Ebrahimi, Mr",University of Oslo & Modum Bad,,NCT04443764,omid ebrahimi,omid
Principal Investigator,"Asle Hoffart, PhD",Modum Bad & University of Oslo,,NCT04443764,asle hoffart,asle
Principal Investigator,"Daniel Blumberger, MD",CAMH,,NCT04384965,daniel blumberger,daniel
Principal Investigator,"Daniel Blumberger, MD",CAMH,,NCT04427137,daniel blumberger,daniel
Principal Investigator,ILKE KUPELI,Dr.,,NCT04373213,ilke kupeli,ilke
Principal Investigator,Brahm H Segal,Roswell Park Cancer Institute,,NCT04379518,brahm h segal,brahm
Principal Investigator,"Gérard Amarenco, PhD","Sorbonne Université, GRC 001, GREEN Groupe de Recherche en Neuro-Urologie, AP-HP, Hôpital Tenon, F-75020, Paris, France",,NCT04341714,gérard amarenco,gérard
Principal Investigator,"Ethan Berke, MD",UnitedHealth Group,,NCT04321369,ethan berke,ethan
Principal Investigator,"jianheng zhang, MD",First Afiliated hospital of Guangzhou medical university,,NCT04403009,jianheng zhang,jianheng
Study Director,"Xiao-he Xiao, PD.",302 Military Hospital,,NCT04251871,xiao-he xiao,xiao-he
Principal Investigator,"Omid Ebrahimi, Mr",University of Oslo & Modum Bad,,NCT04442243,omid ebrahimi,omid
Principal Investigator,"Asle Hoffart, PhD",University of Oslo & Modum Bad,,NCT04442243,asle hoffart,asle
Principal Investigator,"Hongzhou Lu, Ph.D",Shanghai Public Health Clinical Center,,NCT04292340,hongzhou lu,hongzhou
Study Director,"Hansjörg Znoj, Prof. Dr.",University of Bern,,NCT04380909,hansjörg znoj,hansjörg
Principal Investigator,"Thomas Berger, Prof. Dr.",University of Bern,,NCT04380909,thomas berger,thomas
Principal Investigator,"Diana Speelman, PhD",Lake Erie College of Osteopathic Medicine,,NCT04369378,diana speelman,diana
Principal Investigator,"Catarina D Santos, MSc",University of Lisbon,,NCT04388579,catarina d santos,catarina
Study Director,"Cristina Bárbara, PhD",University of Lisbon,,NCT04388579,cristina bárbara,cristina
Principal Investigator,"Ahmed S Abdulamir, PhD",Alkarkh health directorate,,NCT04441424,ahmed s abdulamir,ahmed
Study Chair,"Zhuan Liao, MD","Department of Gastroenterology, Changhai Hospital, the Naval Medical University",,NCT04389333,zhuan liao,zhuan
Principal Investigator,"Diego Hijano, MD",St. Jude Children's Research Hospital,,NCT04371315,diego hijano,diego
Principal Investigator,"Tienush Rassaf, MD","University Hospital Essen, Deparment of Cardiology and Vascular Medicine",,NCT04327479,tienush rassaf,tienush
Principal Investigator,"Rudi De Raedt, PhD",University Ghent,,NCT04367636,rudi de raedt,rudi
Principal Investigator,"Ernst Koster, PhD",University Ghent,,NCT04367636,ernst koster,ernst
Study Chair,"Alexandre Biasi, PhD",Hospital do Coração,,NCT04322123,alexandre biasi,alexandre
Principal Investigator,Otavio Berwanger,Hospital Israelita Albert Einstein,,NCT04322123,otavio berwanger,otavio
Principal Investigator,"Ole Andrè Solbakken, PhD",University of Oslo,,NCT04442282,ole andrè solbakken,ole
Principal Investigator,"Jon Monsen, PhD",University of Oslo,,NCT04442282,jon monsen,jon
Principal Investigator,"Asle Hoffart, PhD",University of Oslo & Modum Bad,,NCT04442282,asle hoffart,asle
Principal Investigator,"Omid Ebrahimi, Mr",University of Oslo & Modum Bad,,NCT04442282,omid ebrahimi,omid
Study Director,"Leonardo A. Peyré-Tartaruga, PhD",Federal University of Rio Grande do Sul,,NCT04422353,leonardo a. peyré-tartaruga,leonardo
Principal Investigator,"Omid V. Ebrahimi, Double PhD Candidate",University of Oslo,,NCT04442217,omid v. ebrahimi,omid
Principal Investigator,"Sverre Urnes Johnson, PhD",University of Oslo,,NCT04442217,sverre urnes johnson,sverre
Principal Investigator,"Asle Hoffart, PhD",Modum Bad,,NCT04442217,asle hoffart,asle
Study Director,"Fredrik G Müller, Professor",University of Oslo,,NCT04381819,fredrik g müller,fredrik
Study Chair,"Susanne G Dudman, Professor",University of Oslo,,NCT04381819,susanne g dudman,susanne
Principal Investigator,"Jan C Holter, PhD",Oslo University Hospital,,NCT04381819,jan c holter,jan
Principal Investigator,"Omid Ebrahimi, Double PhD Candidate",University of Oslo,,NCT04444336,omid ebrahimi,omid
Principal Investigator,"Asle Hoffart, PhD",Modum Bad,,NCT04444336,asle hoffart,asle
Principal Investigator,"Sverre Urnes Johnson, PhD",University of Oslo,,NCT04444336,sverre urnes johnson,sverre
Principal Investigator,"Jean-Damien Ricard, MD, PhD",Assistance Publique - Hôpitaux de Paris,,NCT04385823,jean-damien ricard,jean-damien
Principal Investigator,"Irene Aprile, MD, PhD",IRCCS Fondazione Don Carlo Gnocchi,,NCT04392453,irene aprile,irene
Principal Investigator,"Stéphane Raffard, PhD",University Hospitals of Montpellier,,NCT04384419,stéphane raffard,stéphane
Principal Investigator,"Jean-Francois Pelletier, PhD",Research Centre - Montreal Mental Health University Institute,,NCT04445324,jean-francois pelletier,jean-francois
Principal Investigator,"Eva Reininghaus, Prof.",Medical University of Graz,,NCT04410835,eva reininghaus,eva
Principal Investigator,"Jeremy Road, MD",SaNOtize Medical Advisor,,NCT04443868,jeremy road,jeremy
Study Director,"Cristina Bravo Navarro, PhD",Department Nursing and Physiotherapy,,NCT04396314,cristina bravo navarro,cristina
Study Director,"Werner Seeger, MD","University Hospital Giessen and Marburg, Giessen",,NCT04351906,werner seeger,werner
Principal Investigator,"Jeremy Road, MD",Private Practice,,NCT04337918,jeremy road,jeremy
Study Chair,"Robert W Alexander, MD",Global Alliance Regenerative Medicine,,NCT04326036,robert w alexander,robert
Principal Investigator,"Luc-Matthieu FORNECKER, Pr",French Innovative Leukemia Organisation,,NCT04391946,luc-matthieu fornecker,luc-matthieu
Study Chair,"Wael Almahmeed, MD",Cleveland Clinic Abu Dhabi,,NCT04422418,wael almahmeed,wael
Principal Investigator,Jean-Louis PEPIN,"University Hospital, Grenoble",,NCT04409197,jean-louis pepin,jean-louis
Principal Investigator,"Jose L Casado, MD, PhD",Ramon y Cajal Physician,,NCT04402827,jose l casado,jose
Principal Investigator,"Elie AZOULAY, MD PhD",APHP,,NCT04341519,elie azoulay,elie
Principal Investigator,"Walid Habre, MD, PhD",University of Geneva,,NCT04359407,walid habre,walid
Principal Investigator,"Liang Peng, Doctor",Third Affiliated Hospital of Sun Yat-sen University,,NCT04279795,liang peng,liang
Principal Investigator,"Liang Peng, Doctor",Third Affiliated Hospital of Sun Yat-sen University,,NCT04279782,liang peng,liang
Study Director,"Pierre-Emmanuel FALCOZ, MD, PhD",Service de Chirurgie Thoracique Nouvel Hôpital Civl Hôpitaux Univesitaires de Strasbourg,,NCT04343404,pierre-emmanuel falcoz,pierre-emmanuel
Principal Investigator,"Deneen Vojta, MD",UnitedHealth Group,,NCT04353037,deneen vojta,deneen
Study Chair,Yazdan YAZDANPANAH,"Institut National de la Santé Et de la Recherche Médicale, France",,NCT04262921,yazdan yazdanpanah,yazdan
Principal Investigator,"Stephen Freedman, MD",University of Calgary,,NCT04330261,stephen freedman,stephen
Principal Investigator,"Xavier Mariette, MD, PhD","Hôpital Bicêtre, Assistance Publique-Hôpitaux de Paris",,NCT04341584,xavier mariette,xavier
Principal Investigator,Yun Long,Peking Union Medical College Hospit,,NCT04340414,yun long,yun
Principal Investigator,Xiuling Shang,Fujian Provincial Hospital,,NCT04292327,xiuling shang,xiuling
Principal Investigator,Shaji Sebastian,Hull and East Yorkshire NHS Trust,,NCT04410484,shaji sebastian,shaji
Principal Investigator,"Ahmed M Mukhtar, M.D",Cairo University,,NCT04354792,ahmed m mukhtar,ahmed
Principal Investigator,"Xavier Duval, MD","Institut National de la Santé Et de la Recherche Médicale, France",,NCT04259892,xavier duval,xavier
Principal Investigator,"Philippe VANHEMS, MD, PhD","Service Hygiène, Epidémiologie et Prévention",,NCT04290780,philippe vanhems,philippe
Study Chair,"XingHuan Wang, professor",Wuhan University,,NCT04269525,xinghuan wang,xinghuan
Study Director,Gary Barnette,Veru Inc.,,NCT04388826,gary barnette,gary
Principal Investigator,"Becky Smith, MD",Duke University,,NCT04320862,becky smith,becky
Principal Investigator,"Shabir A Madhi, MD, PhD","University of Witwatersrand, South Africa",,NCT04444674,shabir a madhi,shabir
Principal Investigator,"Grace Aldrovandi, M.D.",University of Califiornia at Los Angeles,,NCT04407546,grace aldrovandi,grace
Principal Investigator,"Yunqing Qiu, Master",First Affiliated Hospital of Zhejiang University,,NCT04261907,yunqing qiu,yunqing
Study Director,"George Sakoulas, MD",Sharp HealthCare,,NCT04340557,george sakoulas,george
Study Director,"Heng Li, MD,PhD",Tianhe Stem Cell Biotechnologies Inc.,,NCT04299152,heng li,heng
Study Director,"Lorenzo Berra, MD",Massachusetts General Hospital,,NCT04306393,lorenzo berra,lorenzo
Principal Investigator,Ajay K Nooka,Emory University Hospital/Winship Cancer Institute,,NCT04361552,ajay k nooka,ajay
Principal Investigator,"Luís Filipe Azevedo, Prof.",Universidade do Porto,,NCT04416464,luís filipe azevedo,luís
Principal Investigator,"Lars Erik Kristensen, PhD",The Parker Institute,,NCT04322773,lars erik kristensen,lars
Study Director,"ShuPing Yang, MD, PhD",Inovio Pharmaceuticals,,NCT04336410,shuping yang,shuping
Study Director,"Jean-Olivier ARBAUD, Director",Assistance Publique Hôpitaux de Marseille,,NCT04420338,jean-olivier arbaud,jean-olivier
Principal Investigator,"Michael McGillion, PhD","McMaster University, Population Health Research Institute",,NCT04344665,michael mcgillion,michael
Principal Investigator,"PJ Devereaux, PhD","McMaster University, Population Health Research Institute",,NCT04344665,pj devereaux,pj
Principal Investigator,"Zhiyong Peng, professor",Wuhan University,,NCT04264533,zhiyong peng,zhiyong
Study Director,"Leander Grode, Dr. rer. nat.",Vakzine Projekt Management GmbH,,NCT04435379,leander grode,leander
Principal Investigator,Delphine DOUILLET,"University Hospital, Angers",,NCT04338841,delphine douillet,delphine
Principal Investigator,"Nazima Pathan, FRCPCH PhD",Cambridge University Hospitals NHS Foundation Trust,,NCT04233268,nazima pathan,nazima
Principal Investigator,Delphine Douillet,UH Angers,,NCT04349163,delphine douillet,delphine
Principal Investigator,"Yao Xie, Doctor","Department of Hepatology, Division 2, Beijing Ditan Hospital",,NCT04245631,yao xie,yao
Principal Investigator,"Susanne Benseler, MD PhD",University of Calgary,,NCT04423042,susanne benseler,susanne
Principal Investigator,"Shmuel Shoham, MD",Johns Hopkins University,,NCT04323800,shmuel shoham,shmuel
Principal Investigator,"Jean-Claude Tardif, MD",Montreal Heart Institute,,NCT04322682,jean-claude tardif,jean-claude
Study Director,"Zohar Bassevitch, B.SC.",Montreal Health Innovations Coordinating Center,,NCT04322682,zohar bassevitch,zohar
Principal Investigator,"Jean Liu, PhD",Yale-NUS College,,NCT04305574,jean liu,jean
Principal Investigator,Yan Liu,The Fifth Medical Center of Chinese PLA General Hospital,,NCT04281693,yan liu,yan
Principal Investigator,"Jihong Liu, M.D","Departments of Urology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China",,NCT04388631,jihong liu,jihong
Principal Investigator,"Luqian Zhou, MD",The First Affiliated Hospital of Guangzhou Medical University,,NCT04280913,luqian zhou,luqian
Principal Investigator,mohammed m othman,MOH,,NCT04385836,mohammed m othman,mohammed
Principal Investigator,"Michael Joyner, MD",Mayo Clinic,,NCT04325672,michael joyner,michael
Principal Investigator,"Jane O'Halloran, MD PhD",Washington University School of Medicine (ID-CRU),,NCT04341727,jane o'halloran,jane
Study Chair,"Dirk Timmerman, PhD","KU Leuven, Leuven BE",,NCT04353141,dirk timmerman,dirk
Study Chair,"Antonia Testa, PhD","Fondazione Policlinico Universitario Agostino Gemelli, IRCCS, Rome IT",,NCT04353141,antonia testa,antonia
Study Chair,"Jan Deprest, PhD",KU Leuven,,NCT04353141,jan deprest,jan
Study Chair,"Francesca Moro, MD","Fondazione Policlinico Universitario Agostino Gemelli, IRCCS, Rome IT",,NCT04353141,francesca moro,francesca
Study Chair,"Tom Bourne, PhD","Queen Charlotte's & Chelsea Hospital, Imperial College London, London, UK",,NCT04353141,tom bourne,tom
Study Chair,"Giovanni Scambia, PhD","Fondazione Policlinico Universitario Agostino Gemelli, IRCCS, Rome IT",,NCT04353141,giovanni scambia,giovanni
Study Chair,"Antonio Lanzone, PhD","Fondazione Policlinico Universitario Agostino Gemelli, IRCCS, Rome IT",,NCT04353141,antonio lanzone,antonio
Principal Investigator,"Esteban L Siga, MD",Dialisis Madariaga,,NCT04374058,esteban l siga,esteban
Principal Investigator,"Jack Green, MD",Cedars-Sinai Medical Center,,NCT04441632,jack green,jack
Principal Investigator,"Ali Asan, MD",Bursa Yuksek Ihtisas Training and Research Hospital,,NCT04383483,ali asan,ali
Principal Investigator,"Eldon Loh, MD",St. Joseph's Health Care London,,NCT04426071,eldon loh,eldon
Principal Investigator,"Dhanunjaya Lakkireddy, MD",Kansas City Heart Rhythm Institute,,NCT04361838,dhanunjaya lakkireddy,dhanunjaya
Principal Investigator,"Jesper S Nielsen, MD","Zealand University Hospital, Køge",,NCT04370678,jesper s nielsen,jesper
Principal Investigator,"Halidou Tinto, PhD",IRSS - URCN,,NCT04445441,halidou tinto,halidou
Principal Investigator,"Irene APRILE, MD,PHD",IRCCS Fondazione Don Carlo Gnocchi,,NCT04408196,irene aprile,irene
Principal Investigator,"June K Robinson, MD",Northwestern University Feinberg School of Medicine,,NCT04420273,june k robinson,june
Study Director,"Chung-HUa Hsu, PhD",Taipei City Hospital,,NCT04388644,chung-hua hsu,chung-hua
Principal Investigator,"Cristina S Albott, MD",University of Minnesota,,NCT04396600,cristina s albott,cristina
Study Director,"Ipek Yeldan, PhD",Istanbul University-Cerrahpasa,,NCT04357886,ipek yeldan,ipek
Principal Investigator,"Dolores Sanchez-Rodriguez, MD PhD","Division of Public Health, University of Liège, Liège, Belgium",,NCT04413877,dolores sanchez-rodriguez,dolores
Principal Investigator,"Ekaterina Ninova, Ph.D.",University of Miami,,NCT04378803,ekaterina ninova,ekaterina
Principal Investigator,"Kerri A Morgan, PhD",Washington University School of Medicine,,NCT04422769,kerri a morgan,kerri
Study Chair,"Ayşe Zengin Alpözgen, Assistant Professor, PhD",Istanbul University-Cerrahpasa,,NCT04335851,ayşe zengin alpözgen,ayşe
Principal Investigator,"Begum Kara Kaya, MSc",Biruni University,,NCT04335851,begum kara kaya,begum
Principal Investigator,Bin Lu,First Affiliated Hospital of Zhejiang Chinese Medical University,,NCT04399005,bin lu,bin
Principal Investigator,"Salih SS Sevdi, Md",Istanbul Bagcılar Training and Research Hospital,,NCT04442958,salih ss sevdi,salih
Principal Investigator,"Tzu Tsun Luk, PhD, RN",The University of Hong Kong,,NCT04409496,tzu tsun luk,tzu
Principal Investigator,"İpek Yeldan, Prof.",Istanbul University-Cerrahpasa,,NCT04319211,i̇pek yeldan,i̇pek
Principal Investigator,"Keith A Marill, MD",Massachusetts General Hospital,,NCT04369274,keith a marill,keith
Principal Investigator,"Brigitte C Sabourin, PhD",University of Manitoba,,NCT04413006,brigitte c sabourin,brigitte
Principal Investigator,"José R Galindo-Donaire, MD",Universidad Nacional Autonoma de Honduras,,NCT04394455,josé r galindo-donaire,josé
Principal Investigator,"Elena N Reyes-Flores, MD",Universidad Nacional Autonoma de Honduras,,NCT04394455,elena n reyes-flores,elena
Study Director,"Mark L Levitt, MD, PhD",RedHill Biopharma Ltd.,,NCT04414618,mark l levitt,mark
Principal Investigator,"Asle Hoffart, PhD",University of Oslo and Modum Bad,,NCT04444713,asle hoffart,asle
Principal Investigator,"Omid Ebrahimi, CandPsychol",Modum Bad and University of Oslo,,NCT04444713,omid ebrahimi,omid
Principal Investigator,"Sverre Urnes Johnson, PhD",University of Oslo and Modum Bad,,NCT04444713,sverre urnes johnson,sverre
Principal Investigator,"Radha Rajasingham, MD",University of Minnesota,,NCT04328467,radha rajasingham,radha
Principal Investigator,"Hans de Graaf, MD",University Hospital Southampton NHS Foundation Trust,,NCT04382508,hans de graaf,hans
Principal Investigator,"Xiancang Ma, M.D.",First Affiliated Hospital Xi'an Jiaotong University,,NCT04443075,xiancang ma,xiancang
Principal Investigator,"Thomas Pilgrim, MD","University of Bern, Switzerland",,NCT04333875,thomas pilgrim,thomas
Principal Investigator,"Olav Dalgard, MD PhD",Akerhus University Hospital,,NCT04316377,olav dalgard,olav
Principal Investigator,"Ivan FN Hung, MD FRCP",The University of Hong Kong,,NCT04276688,ivan fn hung,ivan
